Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Size Left X [px],Pupil Size Left Y [px],Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Group Left,AOI Scope Left,AOI Order Binocular,groupe d'enfants
8676,1446605.432,14:35:08:483,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,10,10,2.4714,2.7037,597.8986,438.5924,597.8986,438.5924,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8677,1446625.317,14:35:08:503,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Saccade,Saccade,11,10,2.5871,2.6702,596.9950,431.9979,596.9950,431.9979,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8678,1446645.186,14:35:08:523,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Saccade,Saccade,11,10,2.4906,2.6531,600.7321,373.2555,600.7321,373.2555,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8679,1446665.178,14:35:08:543,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,11,11,2.5775,2.6584,749.2100,395.6158,749.2100,395.6158,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8680,1446685.067,14:35:08:563,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,11,11,2.5739,2.7157,752.1673,402.5711,752.1673,402.5711,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8681,1446704.928,14:35:08:583,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,11,11,2.6068,2.6909,752.8512,363.6486,752.8512,363.6486,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8682,1446724.815,14:35:08:603,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,11,11,2.4771,2.6880,753.2658,354.2288,753.2658,354.2288,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8683,1446744.684,14:35:08:623,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,11,11,2.6534,2.6992,756.1658,437.7441,756.1658,437.7441,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8684,1446764.553,14:35:08:642,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,11,11,2.5811,2.6617,750.5766,419.7433,750.5766,419.7433,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8685,1446784.438,14:35:08:662,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,11,11,2.5172,2.7058,758.9841,373.8766,758.9841,373.8766,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8686,1446804.437,14:35:08:682,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,11,11,2.6551,2.6537,758.2925,440.5253,758.2925,440.5253,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8687,1446824.31,14:35:08:702,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,11,11,2.5320,2.6671,756.3335,440.1055,756.3335,440.1055,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8688,1446844.187,14:35:08:722,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,11,11,2.5664,2.6158,754.4216,438.9331,754.4216,438.9331,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8689,1446864.053,14:35:08:742,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Saccade,Saccade,12,11,2.4244,2.6635,762.0274,423.2159,762.0274,423.2159,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8690,1446883.937,14:35:08:762,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Saccade,Saccade,12,11,2.6045,2.6747,758.9538,459.8537,758.9538,459.8537,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8691,1446903.803,14:35:08:782,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Saccade,Saccade,12,11,2.4454,2.7217,757.9826,439.6200,757.9826,439.6200,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8692,1446923.68,14:35:08:802,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Saccade,Saccade,12,11,2.5320,2.6265,772.5486,384.0671,772.5486,384.0671,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8693,1446943.552,14:35:08:821,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Saccade,Saccade,12,11,2.5476,2.6092,762.2450,443.4973,762.2450,443.4973,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8694,1446963.559,14:35:08:842,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Saccade,Saccade,12,11,2.4881,2.6404,756.7952,393.8812,756.7952,393.8812,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8695,1446983.433,14:35:08:861,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Saccade,Saccade,12,11,2.6296,2.5859,650.5690,434.9212,650.5690,434.9212,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8696,1447003.307,14:35:08:881,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Saccade,Saccade,12,11,2.5392,2.6524,442.9592,350.1135,442.9592,350.1135,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8697,1447023.18,14:35:08:901,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,12,12,2.5396,2.6391,398.4757,400.5673,398.4757,400.5673,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8698,1447043.054,14:35:08:921,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,12,12,2.4352,2.6537,386.9653,350.5077,386.9653,350.5077,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8699,1447062.935,14:35:08:941,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,12,12,2.4206,2.6337,383.4737,379.1875,383.4737,379.1875,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8700,1447082.806,14:35:08:961,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,12,12,2.5133,2.6844,395.0197,377.2869,395.0197,377.2869,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8701,1447102.675,14:35:08:981,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,12,12,2.4364,2.6050,388.7770,351.1783,388.7770,351.1783,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8702,1447122.673,14:35:09:001,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,12,12,2.5383,2.6499,394.1650,408.7759,394.1650,408.7759,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8703,1447142.558,14:35:09:021,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,12,12,2.4632,2.6785,385.2168,391.4006,385.2168,391.4006,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8704,1447162.43,14:35:09:040,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,12,12,2.5427,2.7030,403.2538,399.7535,403.2538,399.7535,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8705,1447182.307,14:35:09:060,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,12,12,2.5764,2.5782,392.1249,369.8636,392.1249,369.8636,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8706,1447202.171,14:35:09:080,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,12,12,2.5279,2.6279,393.2590,370.9607,393.2590,370.9607,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8707,1447222.054,14:35:09:100,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,12,12,2.5670,2.6828,387.7248,362.7110,387.7248,362.7110,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8708,1447241.933,14:35:09:120,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,12,12,2.6767,2.7071,414.8264,411.3302,414.8264,411.3302,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8709,1447261.793,14:35:09:140,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Saccade,Saccade,13,12,2.5570,2.6134,393.6764,384.8718,393.6764,384.8718,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8710,1447281.808,14:35:09:160,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,13,13,2.5794,2.6449,419.8016,416.4045,419.8016,416.4045,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8711,1447301.678,14:35:09:180,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,13,13,2.5045,2.6011,406.8387,395.6201,406.8387,395.6201,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8712,1447321.54,14:35:09:199,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,13,13,2.6013,2.6300,421.0162,400.0917,421.0162,400.0917,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8713,1447341.431,14:35:09:219,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,13,13,2.5517,2.7044,407.9568,393.2128,407.9568,393.2128,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8714,1447361.294,14:35:09:239,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,13,13,2.5177,2.6649,407.6581,376.5893,407.6581,376.5893,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8715,1447381.176,14:35:09:259,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,13,13,2.6562,2.5455,426.1739,384.0586,426.1739,384.0586,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8716,1447401.046,14:35:09:279,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,13,13,2.6837,2.7074,421.0936,407.2421,421.0936,407.2421,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8717,1447420.917,14:35:09:299,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Saccade,Saccade,14,13,2.5837,2.6544,428.7173,341.3094,428.7173,341.3094,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8718,1447440.929,14:35:09:319,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Saccade,Saccade,14,13,2.6487,2.6906,766.0506,376.4137,766.0506,376.4137,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8719,1447460.788,14:35:09:339,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Saccade,Saccade,14,13,2.6134,2.7139,804.5293,386.5317,804.5293,386.5317,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8720,1447480.674,14:35:09:359,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Saccade,Saccade,14,13,2.5331,2.7664,783.7166,393.8952,783.7166,393.8952,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8721,1447500.551,14:35:09:378,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Saccade,Saccade,14,13,2.7355,2.7071,817.0792,542.0562,817.0792,542.0562,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8722,1447520.418,14:35:09:398,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,14,14,2.6619,2.7510,802.8594,396.0214,802.8594,396.0214,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8723,1447540.302,14:35:09:418,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,14,14,2.6966,2.7411,799.6700,400.6985,799.6700,400.6985,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8724,1447560.171,14:35:09:438,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,14,14,2.6758,2.7370,810.0641,405.1485,810.0641,405.1485,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8725,1447580.037,14:35:09:458,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,14,14,2.5810,2.7422,802.1727,410.7834,802.1727,410.7834,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8726,1447600.05,14:35:09:478,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,14,14,2.6821,2.7567,809.6087,403.1779,809.6087,403.1779,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8727,1447619.918,14:35:09:498,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,14,14,2.6543,2.7623,811.5105,409.7614,811.5105,409.7614,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8728,1447639.797,14:35:09:518,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,14,14,2.6655,2.6972,818.3496,386.4678,818.3496,386.4678,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8729,1447659.671,14:35:09:538,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,14,14,2.6652,2.8069,811.7735,389.2069,811.7735,389.2069,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8730,1447679.536,14:35:09:557,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,14,14,2.6634,2.7445,813.4025,390.4916,813.4025,390.4916,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8731,1447699.432,14:35:09:577,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,14,14,2.7117,2.7853,811.7384,437.4002,811.7384,437.4002,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8732,1447719.295,14:35:09:597,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Saccade,Saccade,15,14,2.6643,2.7535,813.3344,392.7211,813.3344,392.7211,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8733,1447739.168,14:35:09:617,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Saccade,Saccade,15,14,2.5274,2.7583,888.3299,468.4648,888.3299,468.4648,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8734,1447759.038,14:35:09:637,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Saccade,Saccade,15,14,2.6420,2.7589,783.9314,351.5960,783.9314,351.5960,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8735,1447779.035,14:35:09:657,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,15,15,2.6156,2.7309,813.3104,403.1928,813.3104,403.1928,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8736,1447798.919,14:35:09:677,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,15,15,2.5927,2.7527,870.3088,392.7492,870.3088,392.7492,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8737,1447818.792,14:35:09:697,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,15,15,2.7007,2.7130,817.8934,427.5496,817.8934,427.5496,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8738,1447838.661,14:35:09:717,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,15,15,2.5720,2.7460,823.7430,423.2829,823.7430,423.2829,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8739,1447858.544,14:35:09:736,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,15,15,2.5520,2.7098,818.8592,423.2904,818.8592,423.2904,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8740,1447878.41,14:35:09:756,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Saccade,Saccade,16,15,2.5422,2.7719,810.7667,412.4788,810.7667,412.4788,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8741,1447898.291,14:35:09:776,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,16,16,2.6242,2.7514,814.5152,443.2128,814.5152,443.2128,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8742,1447918.168,14:35:09:796,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,16,16,2.6445,2.6953,814.2001,456.6165,814.2001,456.6165,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8743,1447938.16,14:35:09:816,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,16,16,2.5618,2.7152,814.9384,405.5673,814.9384,405.5673,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8744,1447958.041,14:35:09:836,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,16,16,2.5705,2.6864,808.8650,416.7898,808.8650,416.7898,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8745,1447977.913,14:35:09:856,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,16,16,2.6674,2.6779,814.6558,454.6552,814.6558,454.6552,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8746,1447997.791,14:35:09:876,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,16,16,2.5436,2.6268,812.8991,416.5483,812.8991,416.5483,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8747,1448017.657,14:35:09:896,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,16,16,2.5494,2.6317,810.9007,410.4140,810.9007,410.4140,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8748,1448037.538,14:35:09:915,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Fixation,Fixation,16,16,2.4928,2.6614,809.0680,396.5369,809.0680,396.5369,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8749,1448057.416,14:35:09:935,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Saccade,Saccade,17,16,2.5545,2.7256,808.3628,460.9541,808.3628,460.9541,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
8750,1448077.282,14:35:09:955,Trial028,28 b triste joie.jpg,0.0,5980.452,52,Cyan,93.304,Eye,Saccade,Saccade,17,16,2.4802,2.6788,819.7080,333.6940,819.7080,333.6940,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
