Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Group Left,AOI Scope Left,AOI Order Binocular
326784,613923.415,15:52:15:798,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,4,6,,,,,,,632.9285,509.8573,644.5301,466.9329,-,-,0.0909,0.4084,-0.9083,0.0457,0.3937,-0.9181,7.4948,-47.4174,506.6175,-42.1347,-51.4796,505.2284,601.9059,726.5964,838.5405,746.8541,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326785,613940.104,15:52:15:814,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,4,6,,,,,,,633.4067,508.7742,645.9568,467.0638,-,-,0.0881,0.4056,-0.9098,0.0442,0.3946,-0.9178,7.3631,-47.579,507.738,-42.2171,-51.6483,505.4082,602.6766,726.949,838.8938,747.5475,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326786,613956.793,15:52:15:831,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,4,6,,,,,,,640.8778,508.5481,647.1465,468.1034,-,-,0.0967,0.4005,-0.9112,0.0428,0.3893,-0.9201,7.2258,-47.715,508.4702,-42.2951,-51.7741,505.6676,603.1777,727.3979,839.1988,748.1523,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326787,613973.481,15:52:15:848,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,4,6,,,,,,,641.2251,507.9923,649.248,468.8498,-,-,0.0925,0.403,-0.9105,0.0434,0.3918,-0.919,7.1523,-47.9078,509.5439,-42.3666,-51.9969,506.2564,603.6974,727.7869,839.2864,748.8686,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326788,613990.17,15:52:15:865,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,4,6,,,,,,,642.2225,506.8307,650.6346,469.4871,-,-,0.0914,0.4042,-0.9101,0.043,0.3924,-0.9188,7.1428,-48.1363,510.4029,-42.3504,-52.2634,506.755,603.8294,728.4666,839.0207,749.8817,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326789,614006.859,15:52:15:881,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,4,6,,,,,,,643.0461,506.0354,651.6456,470.5338,-,-,0.0891,0.4034,-0.9107,0.0415,0.3899,-0.9199,7.164,-48.476,511.3031,-42.3195,-52.583,507.3299,603.8446,729.6943,838.6834,751.1821,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326790,614023.547,15:52:15:898,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,4,6,,,,,,,643.4076,504.6325,653.0716,470.1928,-,-,0.0854,0.4059,-0.9099,0.043,0.3954,-0.9175,7.2185,-48.9001,512.2405,-42.1938,-52.9198,507.4473,603.7417,731.219,838.0027,752.5843,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326791,614040.236,15:52:15:915,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,4,6,,,,,,,643.9444,504.1544,653.9307,471.2248,-,-,0.0918,0.4034,-0.9104,0.0455,0.3922,-0.9188,7.2719,-49.3016,513.0226,-42.1337,-53.2576,508.147,603.4009,732.8162,837.3872,753.9224,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326792,614056.925,15:52:15:931,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,4,6,,,,,,,644.8066,503.7662,653.6765,472.7869,-,-,0.0938,0.403,-0.9104,0.0442,0.3877,-0.9207,7.3486,-49.8078,514.291,-42.0155,-53.5409,508.4169,603.0858,734.6373,836.7588,755.2379,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326793,614073.613,15:52:15:948,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,4,6,,,,,,,644.1469,503.7888,653.217,474.8611,-,-,0.0892,0.4024,-0.9111,0.0436,0.3844,-0.9222,7.4393,-50.3291,515.6112,-41.9439,-53.8487,509.235,602.8637,736.5005,836.1173,756.3744,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326794,614090.302,15:52:15:965,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,4,6,,,,,,,644.009,503.3256,653.6507,473.8215,-,-,0.0889,0.4043,-0.9103,0.048,0.3937,-0.918,7.4715,-50.7088,516.4246,-41.8787,-54.0439,509.511,602.7797,737.8626,835.5928,756.9335,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326795,614106.991,15:52:15:981,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Saccade,Fixation,4,6,,,,,,,643.8008,504.1507,653.9075,475.4451,-,-,0.0898,0.4001,-0.912,0.0459,0.3872,-0.9209,7.4618,-51.0054,517.4121,-41.9039,-54.1786,510.4595,602.8734,738.9011,835.3977,757.2641,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326796,614123.679,15:52:15:998,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,5,6,,,,,,,644.9814,504.6436,654.2874,476.7301,-,-,0.0948,0.3996,-0.9118,0.0453,0.3863,-0.9212,7.3908,-51.2823,518.5288,-41.979,-54.2883,511.4648,603.1694,739.6978,835.3767,757.3117,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326797,614140.368,15:52:16:015,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,5,6,,,,,,,644.4022,504.9562,655.2707,476.9203,-,-,0.0928,0.397,-0.9131,0.0475,0.3874,-0.9207,7.2734,-51.3963,519.3275,-42.0603,-54.2985,511.8996,603.8116,739.9345,835.538,757.1227,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326798,614157.057,15:52:16:031,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,5,6,,,,,,,644.8448,505.2567,655.8504,478.3155,-,-,0.0948,0.3984,-0.9123,0.0464,0.3839,-0.9222,7.0849,-51.4584,520.1213,-42.1976,-54.2772,512.6294,604.6906,739.8342,835.9266,756.7534,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326799,614173.745,15:52:16:048,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,5,6,,,,,,,644.8592,505.6086,657.7161,478.6912,-,-,0.0928,0.3987,-0.9124,0.0529,0.3867,-0.9207,6.85,-51.4821,521.0322,-42.3675,-54.1769,512.8387,605.8799,739.5353,836.49,756.1151,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326800,614190.434,15:52:16:065,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,5,6,,,,,,,645.1971,504.7843,658.7689,480.2402,-,-,0.0931,0.4036,-0.9102,0.0501,0.3808,-0.9233,6.5395,-51.3361,521.4698,-42.6279,-54.0881,513.8824,607.3295,738.5533,837.3703,755.3415,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326801,614207.123,15:52:16:082,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,5,6,,,,,,,646.2925,509.1129,659.4295,481.1873,-,-,0.0955,0.3836,-0.9186,0.0489,0.3829,-0.9225,6.2012,-51.1066,522.4534,-42.9134,-53.8423,514.5322,608.8898,737.5409,838.4751,753.8355,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326802,614223.811,15:52:16:098,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Blink,-,2,-,,,,,,,0,0,642.9475,549.8935,-,-,0,0,0,0.0191,0.3381,-0.9409,0,0,0,-43.3778,-53.6543,515.4834,0,0,840.9757,753.5745,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326803,614240.5,15:52:16:115,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Blink,Blink,2,2,,,,,,,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326804,614257.189,15:52:16:132,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Blink,Blink,2,2,,,,,,,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326805,614273.877,15:52:16:148,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Blink,Blink,2,2,,,,,,,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326806,614290.566,15:52:16:165,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Blink,Blink,2,2,,,,,,,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326807,614307.255,15:52:16:182,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Blink,Blink,2,2,,,,,,,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326808,614323.943,15:52:16:198,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Blink,Blink,2,2,,,,,,,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326809,614340.632,15:52:16:215,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Blink,Blink,2,2,,,,,,,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326810,614357.321,15:52:16:232,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Saccade,Saccade,5,5,,,,,,,-85.7826,862.5458,-12.2765,802.4463,-,-,-0.2872,0.1802,-0.9408,-0.336,0.1971,-0.921,-0.4104,-50.4527,522.8883,-47.7592,-54.3673,517.668,647.8133,738.9543,868.4648,758.973,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326811,614374.009,15:52:16:248,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Saccade,Saccade,5,5,,,,,,,-69.811,764.3635,-7.0329,729.116,-,-,-0.2757,0.2351,-0.9321,-0.3295,0.2385,-0.9135,-0.8617,-50.6812,523.2394,-48.2274,-54.7258,520.0213,649.6215,738.6003,869.4186,758.5418,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326812,614390.698,15:52:16:265,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Saccade,Fixation,5,7,,,,,,,-59.1965,720.9803,8.9324,699.0479,-,-,-0.2697,0.2641,-0.926,-0.3131,0.2601,-0.9134,-1.1408,-50.9952,524.2046,-48.5439,-54.9829,521.9102,650.7475,738.9533,869.6601,758.3343,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326813,614407.387,15:52:16:282,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,6,7,,,,,,,-49.9868,689.1449,18.2395,642.5771,-,-,-0.2638,0.2835,-0.922,-0.3091,0.2875,-0.9065,-1.2478,-51.3349,525.241,-48.6864,-55.2954,523.516,651.0824,739.6077,869.5005,758.3707,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326814,614424.075,15:52:16:298,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,6,7,,,,,,,-45.0246,660.7929,17.5326,641.3361,-,-,-0.2619,0.3,-0.9173,-0.3133,0.2855,-0.9057,-1.1426,-51.7111,526.4616,-48.6249,-55.5064,524.7683,650.5345,740.4122,868.7581,758.7825,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326815,614440.764,15:52:16:315,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,6,7,,,,,,,-38.9175,647.7149,19.9466,641.1005,-,-,-0.2575,0.3063,-0.9164,-0.3112,0.2845,-0.9068,-0.8889,-52.0123,527.1256,-48.4816,-55.8187,526.1283,649.2696,741.3486,867.4614,759.5874,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326816,614457.457,15:52:16:332,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,6,7,,,,,,,-39.0652,641.4146,19.319,646.4077,-,-,-0.261,0.3081,-0.9148,-0.3137,0.278,-0.9079,-0.487,-52.344,528.328,-48.1924,-56.0211,527.2933,647.5011,742.2824,865.6968,760.1028,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326817,614474.15,15:52:16:349,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,6,7,,,,,,,-38.6709,643.5804,21.2084,642.0979,-,-,-0.2621,0.3023,-0.9165,-0.3108,0.2838,-0.9071,-0.0157,-52.5411,528.9864,-47.8823,-56.2682,528.7423,645.3769,743.0202,863.5985,760.4046,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326818,614490.843,15:52:16:365,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Saccade,Saccade,6,6,,,,,,,-32.1013,643.1502,25.4727,641.0525,-,-,-0.2525,0.3028,-0.919,-0.3037,0.2847,-0.9093,0.5349,-52.6605,529.8523,-47.4857,-56.3494,529.6352,642.6626,743.1753,861.2649,760.3373,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326819,614507.536,15:52:16:382,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Saccade,Saccade,6,6,,,,,,,328.0495,625.2445,265.5691,561.1837,-,-,-0.0766,0.3375,-0.9382,-0.1773,0.3371,-0.9246,1.6098,-52.4489,529.8729,-46.5871,-56.31,530.9839,633.9022,741.4913,853.8519,758.4131,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326820,614524.229,15:52:16:399,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Saccade,7,6,,,,,,,528.1701,606.9794,477.0543,506.1775,-,-,0.0334,0.3499,-0.9362,-0.0557,0.3684,-0.928,2.715,-52.2865,530.3818,-45.4882,-56.0712,531.2413,626.4844,740.2582,846.1044,756.5399,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326821,614540.922,15:52:16:415,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,7,8,,,,,,,546.3989,572.4386,560.2031,525.0466,-,-,0.0489,0.3674,-0.9288,-0.0072,0.3527,-0.9357,3.4265,-52.2997,530.6244,-44.761,-56.0164,531.5495,622.9339,739.8061,841.646,756.5185,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326822,614557.615,15:52:16:432,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,7,8,,,,,,,564.348,554.9351,573.6437,519.3667,-,-,0.0596,0.3749,-0.9251,0.004,0.3571,-0.934,4.0916,-52.3712,530.3538,-44.2534,-56.1028,531.8266,619.6817,740.0724,839,756.6774,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326823,614574.315,15:52:16:449,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,7,8,,,,,,,556.7982,546.0953,576.0261,525.1438,-,-,0.0459,0.3783,-0.9246,0.0015,0.3499,-0.9368,4.882,-52.5201,530.9414,-43.6061,-56.1263,532.1017,616.4352,740.4147,836.0385,756.821,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326824,614591.015,15:52:16:465,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,7,8,,,,,,,561.3699,552.9684,575.8205,517.039,-,-,0.0503,0.3685,-0.9283,-0.0027,0.3611,-0.9325,5.7048,-52.6199,531.1162,-42.8356,-56.1999,532.1176,612.6294,741.0135,832.6456,756.8877,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326825,614607.715,15:52:16:482,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,7,8,,,,,,,558.6637,555.9667,578.3186,520.9193,-,-,0.0428,0.3649,-0.9301,0.0009,0.3529,-0.9357,6.6514,-52.8738,531.8158,-42.1,-56.3602,532.8834,608.5611,741.9392,828.9811,757.4436,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326826,614624.415,15:52:16:499,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,7,8,,,,,,,559.0366,551.9008,579.47,518.561,-,-,0.0422,0.3691,-0.9284,-0.0011,0.3574,-0.934,7.6349,-53.1885,532.5335,-41.2138,-56.5828,533.0645,604.1855,742.9462,824.9677,758.2575,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326827,614641.115,15:52:16:516,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,7,8,,,,,,,561.4472,551.0897,580.1972,519.6132,-,-,0.0455,0.3693,-0.9282,-0.0032,0.3545,-0.9351,8.6624,-53.5395,533.227,-40.2937,-56.8712,533.4827,599.5379,744.2163,820.7322,759.425,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326828,614657.815,15:52:16:532,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,7,8,,,,,,,561.3578,551.3033,577.1834,518.4057,-,-,0.0416,0.3682,-0.9288,-0.0154,0.3578,-0.9337,9.6639,-53.94,533.8936,-39.3468,-57.2001,533.5143,595.1745,745.7478,816.7315,760.8132,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326829,614674.515,15:52:16:549,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,7,8,,,,,,,562.1271,550.4552,577.7132,518.2604,-,-,0.0412,0.3698,-0.9282,-0.0116,0.3576,-0.9338,10.5919,-54.311,534.3188,-38.4904,-57.545,533.7536,591.0549,747.1901,812.7198,762.2554,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326830,614691.215,15:52:16:566,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,7,8,,,,,,,561.5196,548.2257,578.5423,516.8889,-,-,0.0367,0.3729,-0.9272,-0.0094,0.357,-0.9341,11.4681,-54.6941,534.8375,-37.7455,-57.8672,534.4109,587.2724,748.6067,809.113,763.4048,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326831,614707.915,15:52:16:582,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,7,8,,,,,,,563.6548,545.9389,578.8017,517.6182,-,-,0.0384,0.375,-0.9262,-0.0112,0.3594,-0.9331,12.2195,-55.0204,535.7718,-37.0183,-58.0714,534.5542,583.9621,749.6008,805.8432,764.1962,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326832,614724.615,15:52:16:599,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,7,8,,,,,,,563.6806,546.0656,579.5117,517.3687,-,-,0.0346,0.3698,-0.9285,-0.0151,0.3559,-0.9344,12.8775,-55.2348,536.129,-36.4341,-58.1981,535.2602,581.1393,750.5193,803.0891,764.5073,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326833,614741.315,15:52:16:616,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,7,8,,,,,,,561.2358,546.6412,577.1491,516.487,-,-,0.0278,0.3703,-0.9285,-0.0235,0.3606,-0.9324,13.4767,-55.3162,536.2378,-35.8492,-58.2028,535.4915,578.6183,750.8244,800.5807,764.3116,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326834,614758.015,15:52:16:632,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,7,8,,,,,,,559.1842,547.2689,576.0911,515.9442,-,-,0.0224,0.3714,-0.9282,-0.022,0.3556,-0.9344,13.9892,-55.3003,536.8665,-35.4095,-58.0921,536.1746,576.5198,750.4456,798.3751,763.6046,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326835,614774.715,15:52:16:649,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,7,8,,,,,,,558.6262,547.2967,574.5129,516.3006,-,-,0.0277,0.3685,-0.9292,-0.025,0.3569,-0.9338,14.3981,-55.1379,536.8252,-34.9992,-57.882,536.6491,574.572,749.8045,796.4656,762.4109,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326836,614791.415,15:52:16:666,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,7,8,,,,,,,558.995,546.5182,568.1676,516.9342,-,-,0.03,0.3689,-0.929,-0.0374,0.3498,-0.9361,14.7759,-55.0004,537.9951,-34.5986,-57.5314,536.9536,572.9798,748.6599,794.8582,760.8611,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326837,614808.115,15:52:16:683,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,7,8,,,,,,,557.503,547.4235,570.5549,514.9123,-,-,0.0243,0.3628,-0.9315,-0.0232,0.3624,-0.9317,15.1568,-54.6758,538.3398,-34.2946,-57.1848,537.1552,571.4487,747.1991,793.128,758.9336,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326838,614824.815,15:52:16:699,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,7,8,,,,,,,556.3346,547.8896,567.038,513.9673,-,-,0.025,0.3639,-0.9311,-0.0307,0.3583,-0.9331,15.5447,-54.3081,538.246,-33.8865,-56.7977,537.4375,569.6943,745.5776,791.3908,757.1679,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326839,614841.515,15:52:16:716,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,7,8,,,,,,,554.9589,546.3148,568.143,514.7704,-,-,0.0229,0.3717,-0.9281,-0.0257,0.3513,-0.9359,15.9886,-53.9688,538.6014,-33.4876,-56.4898,538.1904,567.8098,743.7323,789.2927,755.6094,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326840,614858.215,15:52:16:733,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,7,8,,,,,,,553.5974,547.1735,566.2575,513.1069,-,-,0.0217,0.3628,-0.9316,-0.0303,0.3575,-0.9334,16.5413,-53.5795,538.8635,-32.9209,-56.2525,538.6782,565.4089,742.0886,786.7311,754.1898,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326841,614874.915,15:52:16:749,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,7,8,,,,,,,552.0489,547.7596,564.0598,510.3941,-,-,0.0182,0.3628,-0.9317,-0.0337,0.3616,-0.9317,17.2323,-53.2954,539.5634,-32.2814,-56.0724,539.2019,562.5106,740.5245,783.8145,753.0574,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326842,614891.615,15:52:16:766,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,7,8,,,,,,,551.1394,548.2842,563.6864,511.4179,-,-,0.0199,0.364,-0.9312,-0.0303,0.3526,-0.9353,17.997,-53.0478,539.7878,-31.5462,-55.9708,539.7415,559.1095,739.3019,780.3326,752.5648,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326843,614908.315,15:52:16:783,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,7,8,,,,,,,550.7774,547.9802,562.4669,511.3985,-,-,0.0203,0.3643,-0.931,-0.0341,0.3506,-0.9359,18.9254,-52.9563,540.3253,-30.6554,-56.0155,540.2671,555.0601,738.6589,776.3222,752.5733,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326844,614925.015,15:52:16:799,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,7,8,,,,,,,549.7447,547.8308,559.8285,509.9587,-,-,0.012,0.3633,-0.9316,-0.0455,0.3566,-0.9331,20.0088,-52.9722,541.2947,-29.5872,-56.1008,540.3573,550.5923,738.3428,771.8027,752.7737,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326845,614941.715,15:52:16:816,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,7,8,,,,,,,550.6803,548.0606,559.6,510.2725,-,-,0.0154,0.3622,-0.932,-0.0414,0.3518,-0.9351,21.1364,-53.0776,542.1344,-28.5389,-56.213,540.3385,545.6692,738.4788,767.067,753.3885,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
326846,614958.415,15:52:16:833,Trial030,punition orale triste vs joie1.avi,0.0,16029.524,31,Navy,90.0422,Eye,Fixation,Fixation,7,8,,,,,,,550.2388,545.8797,560.0247,509.5286,-,-,0.0117,0.3702,-0.9289,-0.0396,0.3545,-0.9342,22.3182,-53.2284,542.8437,-27.4227,-56.3091,540.1462,540.6531,738.6672,762.1159,753.8432,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
