Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Pupil Size Left X [px],Pupil Size Left Y [px],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Eye Position Left X [mm],Eye Position Left Y [mm],Eye Position Left Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Pupil Position Left X [px],Pupil Position Left Y [px],Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Group Left,AOI Scope Left,AOI Order Binocular
61647,2768970.764,17:15:22:967,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,1,1,20.4714,20.4714,5.1296,19.5979,19.5979,4.924,576.3363986999852,322.89560861496517,541.3553457891928,402.19709139271487,,,0.0284,0.2995,-0.9537,0.0297,0.2752,-0.9609,9.822,9.1948,614.5226,-46.8543,15.013,610.8962,600.6596,469.9441,822.7339,447.338,0,,,,,,,,,,,,,,
61650,2769020.833,17:15:23:017,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,1,1,20.3518,20.3518,5.1433,19.6265,19.6265,4.9321,582.6712371202366,328.98465094307727,601.3158444817658,341.7870203698924,,,0.0319,0.3059,-0.9515,0.0326,0.2778,-0.9601,9.8546,9.2853,616.2507,-46.9075,15.121,611.9833,600.5769,469.5869,822.5591,446.9794,0,,,,,,,,,,,,,,
61656,2769120.969,17:15:23:117,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,1,1,20.4223,20.4223,5.1566,19.6517,19.6517,4.9312,589.4785060585554,349.336569257471,598.389190489183,366.6653083089441,,,0.0309,0.3036,-0.9523,0.0293,0.2729,-0.9616,9.9299,9.3905,615.5608,-46.6151,15.1762,609.05,600.2594,469.1738,822.3616,446.5425,0,,,,,,,,,,,,,,
61662,2769221.105,17:15:23:217,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,1,1,20.5542,20.5542,5.1731,19.7421,19.7421,4.9342,606.7262235768334,338.24228589143434,599.1017042590272,289.4276505233187,,,0.0273,0.3015,-0.9531,0.0317,0.2781,-0.96,9.9402,9.1723,612.3476,-46.5105,15.0043,608.1211,600.0803,469.8456,822.1822,447.0208,0,,,,,,,,,,,,,,
61668,2769321.241,17:15:23:318,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,1,1,20.5644,20.5644,5.1716,19.7315,19.7315,4.9531,623.228420096794,389.22946439867377,594.0533055705527,366.66149493795103,,,0.033,0.3027,-0.9525,0.0314,0.2784,-0.96,9.7904,9.1473,612.1129,-46.8493,15.0145,610.75,600.5422,469.9035,822.7255,447.2547,0,,,,,,,,,,,,,,
61674,2769421.377,17:15:23:418,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,2,2,20.5007,20.5007,5.1694,19.8335,19.8335,4.9674,1077.751297385137,337.13586787228684,1008.613577565467,371.67900935488575,,,0.2459,0.2771,-0.9288,0.2296,0.2459,-0.9417,10.7378,9.0749,612.0568,-45.7627,14.9442,610.551,592.7544,470.6663,814.6967,448.1399,0,,,,,,,,,,,,,,
61680,2769521.514,17:15:23:518,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,2,2,20.3895,20.3895,5.1421,19.8723,19.8723,4.9979,1035.367458716228,399.0209190455089,1031.5144078055216,369.7501311181486,,,0.2386,0.2776,-0.9306,0.2324,0.2447,-0.9413,10.8151,9.0127,610.2334,-45.8346,14.954,611.6263,592.4514,470.7793,814.6147,448.2361,0,,,,,,,,,,,,,,
61686,2769621.649,17:15:23:618,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,2,2,20.3916,20.3916,,19.9103,19.9103,,,,,,,,0.2473,0.2728,-0.9297,0.2432,0.2454,-0.9384,10.8804,8.8036,611.19,-45.8079,14.6941,611.9064,592.1017,471.7541,814.2184,449.2704,0,,,,,,,,,,,,,,
61692,2769721.803,17:15:23:718,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,2,2,20.218,20.218,5.096,19.8318,19.8318,5.0205,1111.3246017253264,444.6827200859106,1065.229427462519,374.973170261677,,,0.2461,0.2756,-0.9292,0.2408,0.2484,-0.9382,10.8413,8.9166,611.9713,-45.8809,14.7848,612.8962,592.3384,471.31,814.2646,448.9591,0,,,,,,,,,,,,,,
61704,2769922.112,17:15:23:918,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,3,3,20.3315,20.3315,5.1194,19.6079,19.6079,4.9801,553.306641071785,389.83562333013606,571.183093139744,317.9846241116437,,,0.008,0.3022,-0.9532,0.0132,0.2788,-0.9603,9.2552,9.17,613.5201,-47.2491,14.8908,611.9039,603.1988,469.9214,824.291,447.8533,0,,,,,,,,,,,,,,
61710,2770022.266,17:15:24:019,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,3,3,20.1794,20.1794,5.1087,19.5975,19.5975,4.962,568.7616249978046,355.337023157736,594.228134839916,315.58017644090194,,,0.0275,0.3056,-0.9518,0.0242,0.2761,-0.9608,9.0653,9.0505,613.3743,-47.6604,14.7721,614.1526,603.5596,470.3126,825.0064,448.6033,0,,,,,,,,,,,,,,
61713,2770072.343,17:15:24:069,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,3,3,20.1946,20.1946,5.1006,19.5996,19.5996,4.9562,586.4330374763866,320.4095575728148,543.9079375537266,329.3872875931134,,,0.0198,0.3034,-0.9527,0.0304,0.2785,-0.96,8.9309,9.1196,612.9144,-47.7105,14.7604,612.5408,604.2051,470.0542,825.5737,448.4366,0,,,,,,,,,,,,,,
61719,2770172.497,17:15:24:169,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,3,3,20.1453,20.1453,5.0828,19.5361,19.5361,4.941,582.2975905041685,358.9366764582568,570.1234848567209,302.2823254190372,,,0.0196,0.3091,-0.9508,0.0243,0.279,-0.96,8.855,8.9774,614.1774,-47.8514,14.6047,612.5135,604.5784,470.5848,826.2499,449.033,0,,,,,,,,,,,,,,
61725,2770272.651,17:15:24:269,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,3,3,20.1904,20.1904,5.0829,19.5233,19.5233,4.925,612.2685230088381,299.5276718558383,554.6500613610748,379.4517849645772,,,0.019,0.3074,-0.9514,0.0241,0.2741,-0.9614,8.775,8.5703,613.2858,-47.6796,14.1068,609.472,604.8522,472.1493,826.5207,450.7704,0,,,,,,,,,,,,,,
61728,2770322.728,17:15:24:319,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,3,3,20.1416,20.1416,5.0736,19.5572,19.5572,4.9151,604.0154136279383,350.1819930796193,557.79867444033,354.2181179399031,,,0.0194,0.3068,-0.9516,0.0276,0.2763,-0.9607,8.7661,8.5397,611.6251,-47.6656,14.0686,609.4799,604.7836,472.172,826.3945,450.879,0,,,,,,,,,,,,,,
61740,2770523.091,17:15:24:519,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,4,4,20.3119,20.3119,,19.5155,19.5155,,,,,,,,-0.0403,0.2971,-0.954,-0.0399,0.2678,-0.9626,8.4883,8.5117,613.6406,-47.8752,14.1445,610.3793,607.1207,472.5973,828.2357,450.8312,0,,,,,,,,,,,,,,
61746,2770623.296,17:15:24:620,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,4,4,20.2385,20.2385,5.1116,19.4297,19.4297,4.8952,413.5077429864621,382.40436094588506,505.0612229107264,331.0372228864446,,,-0.052,0.2919,-0.955,-0.0471,0.2596,-0.9646,8.4182,8.4571,614.4381,-48.1669,14.0556,611.9457,607.6594,472.9607,829.032,451.4918,0,,,,,,,,,,,,,,
61749,2770673.399,17:15:24:670,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,4,4,20.1889,20.1889,5.1141,19.2881,19.2881,4.8965,431.5214453066766,378.8591052040643,407.03095035382415,389.08082077737635,,,-0.0487,0.283,-0.9579,-0.0503,0.2578,-0.9649,8.317,8.574,614.1471,-48.4537,14.2173,614.3327,607.9756,472.6565,829.4711,451.1302,0,,,,,,,,,,,,,,
61755,2770773.605,17:15:24:770,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,5,5,19.9333,19.9333,5.0708,19.4534,19.4534,4.9165,571.0672189165521,379.77315169229604,526.273764339044,382.2796157290581,,,0.0169,0.298,-0.9544,0.016,0.2722,-0.9621,8.6257,8.7934,614.1408,-48.3548,14.4954,616.4872,605.5227,471.5124,827.1544,449.9915,0,,,,,,,,,,,,,,
61758,2770823.707,17:15:24:820,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,5,5,20.0657,20.0657,5.0729,19.3653,19.3653,4.917,565.7439950529478,385.98430711468507,538.9928662110225,329.6661176906566,,,0.01,0.2975,-0.9547,0.018,0.271,-0.9624,8.5704,8.6024,613.6439,-48.3019,14.2611,614.8409,605.842,472.2363,827.4173,450.7623,0,,,,,,,,,,,,,,
61761,2770873.81,17:15:24:870,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,5,5,20.1998,20.1998,5.0798,19.3812,19.3812,4.9149,600.5090310433319,337.1675392624146,596.2874985819474,348.4150730552525,,,0.0124,0.2988,-0.9542,0.0171,0.2755,-0.9612,8.5742,8.455,613.9636,-48.2219,14.0557,613.5018,605.8002,472.8072,827.5332,451.3457,0,,,,,,,,,,,,,,
61767,2770974.016,17:15:24:970,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,6,6,20.1855,20.1855,5.0831,19.1863,19.1863,4.8843,409.84554772282513,378.8570517284056,417.0776722426374,387.35766726818883,,,-0.0509,0.2841,-0.9574,-0.0484,0.2533,-0.9662,8.2401,8.4341,614.3191,-48.3192,13.948,611.2545,608.3265,473.1919,829.8729,451.9672,0,,,,,,,,,,,,,,
61773,2771074.221,17:15:25:071,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,6,6,20.321,20.321,5.1091,19.2674,19.2674,4.8576,451.361694261623,392.0413412373988,430.8479828050541,403.0448308404982,,,-0.0527,0.285,-0.9571,-0.0501,0.2617,-0.9639,8.3697,8.5438,614.7671,-48.1616,14.0256,609.8437,607.8783,472.7763,829.7264,451.3623,0,,,,,,,,,,,,,,
61776,2771124.324,17:15:25:121,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,7,7,20.2503,20.2503,5.1116,19.4116,19.4116,4.8559,546.8236037986952,382.92119305874905,595.0695483097015,403.89748893111795,,,0.0165,0.3041,-0.9525,0.0202,0.2751,-0.9612,8.8273,8.6729,614.5289,-47.5935,14.1743,608.7617,604.7661,471.892,826.4752,450.4148,0,,,,,,,,,,,,,,
61782,2771224.53,17:15:25:221,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,7,7,20.2057,20.2057,5.1123,19.4204,19.4204,4.8616,610.2596644044617,384.2352831811595,605.6125693848087,384.5975807565864,,,0.0163,0.301,-0.9535,0.0268,0.271,-0.9622,8.9701,9.0459,612.6629,-47.5837,14.6093,610.2069,604.1038,470.3715,825.8652,448.9293,0,,,,,,,,,,,,,,
61788,2771324.726,17:15:25:321,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,7,7,20.2556,20.2556,5.1056,19.3894,19.3894,4.8795,570.5354976629333,353.4335482818943,545.4112561959922,345.61527594316397,,,0.0274,0.2991,-0.9538,0.0237,0.2781,-0.9602,8.8631,9.575,611.8971,-47.7008,15.0981,610.6921,604.2673,468.284,826.2335,446.9244,0,,,,,,,,,,,,,,
61794,2771424.875,17:15:25:421,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,7,7,20.3614,20.3614,5.1061,19.4078,19.4078,4.8904,571.0061230396966,354.19393029784175,584.1558416097149,331.33973906740107,,,0.0194,0.3069,-0.9515,0.0248,0.2775,-0.9604,8.9476,9.4556,612.3117,-47.6236,14.9704,610.9538,604.1134,468.6299,825.8285,447.466,0,,,,,,,,,,,,,,
61800,2771525.024,17:15:25:521,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,7,7,20.4438,20.4438,,19.4248,19.4248,,,,,,,,0.0228,0.3029,-0.9527,0.024,0.2732,-0.9617,9.0083,9.4342,612.5024,-47.4993,14.9802,610.5237,603.8206,468.8042,825.4889,447.4642,0,,,,,,,,,,,,,,
61809,2771675.248,17:15:25:672,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,8,8,20.4549,20.4549,,19.5015,19.5015,,,,,,,,0.009,0.139,-0.9903,0.0176,0.1037,-0.9945,8.7856,8.9053,612.0243,-47.5757,14.405,608.6991,604.9198,473.9752,826.5204,452.7855,0,,,,,,,,,,,,,,
61815,2771775.397,17:15:25:772,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,8,8,20.422,20.422,,19.5152,19.5152,,,,,,,,0.0094,0.1388,-0.9903,0.017,0.102,-0.9946,8.6091,8.7003,611.8571,-47.6677,14.0788,606.4605,605.5956,474.771,827.592,453.8896,0,,,,,,,,,,,,,,
61821,2771875.547,17:15:25:872,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,9,9,20.3939,20.3939,5.1191,19.3469,19.3469,4.8674,580.2202047734202,304.79946949590976,549.6094732812013,370.2126936373506,,,0.0169,0.2964,-0.9549,0.0262,0.274,-0.9614,8.1866,9.5516,609.277,-48.0465,14.8696,608.9557,606.9758,468.2403,828.0824,447.7185,0,,,,,,,,,,,,,,
61827,2771975.696,17:15:25:972,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,9,9,20.444,20.444,5.1178,19.4436,19.4436,4.8827,563.2472226739789,353.53984528070225,612.330979385341,321.64602552509837,,,0.0135,0.2968,-0.9548,0.0237,0.2781,-0.9603,7.9737,9.7447,608.984,-48.4788,15.0568,610.1553,607.8636,467.4511,829.4538,447.0301,0,,,,,,,,,,,,,,
61836,2772125.917,17:15:26:122,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,9,9,20.1881,20.1881,5.096,19.373,19.373,4.8803,603.1845450789413,372.12687469996314,600.7565486537404,365.8849264619937,,,0.0144,0.2979,-0.9545,0.0267,0.2733,-0.9616,7.7772,9.7796,610.6683,-48.6708,14.941,609.6415,608.7044,467.4164,830.3146,447.5236,0,,,,,,,,,,,,,,
61842,2772226.067,17:15:26:222,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Blink,Blink,1,1,0,0,0.0,0,0,0.0,0.0,2.064998350570054,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
61848,2772326.222,17:15:26:323,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Blink,Blink,1,1,0,0,0.0,0,0,0.0,0.0,35.46367812345569,0.0,26.29390105605129,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
61857,2772476.454,17:15:26:473,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Blink,Blink,2,2,0,0,0.0,0,0,0.0,5.189244118272978,49.80956503269808,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
61863,2772576.608,17:15:26:573,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,10,10,20.3545,20.3545,5.1245,19.5679,19.5679,4.8725,551.200655993526,345.1048814439955,556.166184344095,385.75810511106715,,,0.0142,0.2997,-0.9539,0.03,0.2754,-0.9609,7.8472,10.7575,615.5987,-48.6251,15.8327,609.4764,608.6857,463.9297,830.1215,443.9586,0,,,,,,,,,,,,,,
61869,2772676.763,17:15:26:673,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,10,10,20.334,20.334,5.1655,19.4438,19.4438,4.8931,591.38157347842,305.79134062633875,616.8131168659171,342.8901213989345,,,0.0158,0.303,-0.9529,0.0278,0.2747,-0.9611,7.8077,10.5246,619.3518,-48.6821,15.5681,610.1775,608.9959,465.0601,830.168,445.0909,0,,,,,,,,,,,,,,
61875,2772776.918,17:15:26:773,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,10,10,20.5064,20.5064,5.1834,19.8418,19.8418,4.9168,574.9112338758235,359.11880466878574,616.1171299989021,369.0839872251899,,,0.0254,0.3057,-0.9518,0.0293,0.2844,-0.9582,7.8657,10.5617,616.9099,-48.6398,15.6598,611.7034,608.4675,464.678,829.4899,444.7112,0,,,,,,,,,,,,,,
61878,2772826.995,17:15:26:823,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,10,10,20.5255,20.5255,5.1939,19.6877,19.6877,4.9366,596.2233701995667,310.7644197306322,585.7021070120023,349.83014058989596,,,0.0269,0.305,-0.952,0.0318,0.2801,-0.9594,7.8588,10.7515,616.4078,-48.7578,15.931,613.6083,608.4409,463.9152,829.3105,443.9432,0,,,,,,,,,,,,,,
61884,2772927.15,17:15:26:924,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,10,10,20.3791,20.3791,5.1881,19.4907,19.4907,4.9311,610.4191437623452,326.7032272408195,586.9246518334393,293.89710574764234,,,0.0309,0.3145,-0.9488,0.0347,0.2792,-0.9596,7.8802,10.8477,615.2991,-48.6324,16.0559,612.6073,608.2253,463.2732,829.0767,443.3617,0,,,,,,,,,,,,,,
61890,2773027.29,17:15:27:024,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,10,10,20.2606,20.2606,5.1709,19.4042,19.4042,4.9206,578.9453353269417,301.6797839378666,571.1746295276583,369.93041255793946,,,0.0237,0.3055,-0.9519,0.0283,0.2831,-0.9587,7.7944,10.7524,617.0795,-48.7868,15.9128,614.0486,608.7855,463.9549,829.3521,444.0066,0,,,,,,,,,,,,,,
61896,2773127.422,17:15:27:124,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,10,10,20.1732,20.1732,5.1318,19.3034,19.3034,4.9062,564.7996032826459,301.6085361878122,579.1938578453186,348.49564602801814,,,0.0188,0.3124,-0.9498,0.03,0.2867,-0.9576,7.6872,10.7343,616.9296,-49.037,15.9133,615.6715,609.2873,463.8815,829.7879,444.116,0,,,,,,,,,,,,,,
61902,2773227.553,17:15:27:224,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,10,10,20.0507,20.0507,5.102,19.253,19.253,4.9162,616.4079288573134,316.43375836302044,607.8990787820883,371.1771951075619,,,0.0258,0.3077,-0.9511,0.0271,0.29,-0.9566,7.7564,10.7382,616.0589,-49.1675,16.0582,618.6996,608.842,463.889,829.4079,443.8237,0,,,,,,,,,,,,,,
61908,2773327.685,17:15:27:324,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,10,10,19.9568,19.9568,5.0815,19.2143,19.2143,4.889,616.7427426761056,302.93721231919545,612.3310561571916,279.0257059560054,,,0.0213,0.3128,-0.9496,0.0316,0.2847,-0.9581,7.871,10.4816,617.8024,-48.7083,15.662,614.008,608.5698,464.9219,828.9951,444.9506,0,,,,,,,,,,,,,,
61914,2773427.816,17:15:27:424,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,10,10,19.9501,19.9501,5.0817,19.1309,19.1309,4.8736,601.5862971187639,318.35840481870696,571.7651756988448,309.0462217555771,,,0.0363,0.3175,-0.9476,0.0415,0.2804,-0.959,8.0685,10.6069,619.3446,-48.7237,15.8781,617.3866,607.6002,464.4653,827.8227,444.5612,0,,,,,,,,,,,,,,
61929,2773678.145,17:15:27:675,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,10,10,19.9803,19.9803,5.0899,19.0941,19.0941,4.8604,607.5818120198592,276.1526871855429,651.6066308603818,307.71533120995497,,,0.0176,0.3243,-0.9458,0.0288,0.2826,-0.9588,7.7804,10.6947,620.5605,-48.9471,15.9555,616.7118,609.1286,464.0896,829.14,444.1443,0,,,,,,,,,,,,,,
61935,2773778.277,17:15:27:775,Trial018,VNVD151207.avi,0,49152.688,57,Maroon,97.6549,Eye,Fixation,Fixation,10,10,20.1617,20.1617,5.1014,19.1779,19.1779,4.8645,568.0678316676222,308.88718161621796,578.250364100197,292.96561327946324,,,0.0175,0.3113,-0.9501,0.0267,0.2839,-0.9585,7.522,10.8498,619.9757,-49.2087,15.9843,616.2909,610.0987,463.6922,830.3275,443.961,0,,,,,,,,,,,,,,
